CROC Professional Premium Infrared 1.5” Flat Iron,CROC,119.99,"['Patented Infrared Tech Locks in Moisture and Adds Shine', 'Floating Titanium Plates Offer a Smooth One-pass Glide', 'Fully Digital Temp Settings 270F-450F', 'Auto Shut-Off after 30 Minutes of Non-Use', 'Patented Ergonomic Design with 9-Foot Swivel Cord']",Item  1544949,Model  CROCP-IBT,
"Hair Regrowth Treatment Minoxidil Foam for Women, 2.11 fl oz, 6-count",,49.99,"['(6) 2.11 fl oz Foam Canisters', 'For External Use Only', 'For Women']",Item  1786026,,
"EVOLVh SuperFinish Polishing Balm, 6 fl oz",EVOLVh,21.99,"['(1) 6 fl oz Polishing Balm', 'Protects Against Heat & UV Damage', 'Moisturizes Hair Strands', 'Safe For All Hair Types', 'Provides A Weightless Hold']",Item  1823681,,
Kerastase Specifique Argile Equil Cleansing Clay 8.5 fl oz,KÉRASTASE,--,"['While Supplies Last', '(1) 8.5 fl oz Jar', 'Helps leave hair detangled, hydrated, and shiny']",Item  1816084,,
"Kirkland Signature Hair Regrowth Treatment Extra Strength for Men, 5% Minoxidil Topical Solution, 2 fl oz, 6-pack",Kirkland Signature,17.99,"['(6) 2 fl oz. Topical Solution', '5% Minoxidil', 'Hair Regrowth Treatment']",Item  778151,,
"Mason Pearson Handy Bristle Hairbrush, B3",MASON PEARSON,--,"['While Supplies Last', '(1) Hairbrush', 'Natural Boar Bristles', 'Handmade in England']",Item  1680496,,
"EVOLVh SmartColor Protecting Conditioner, 33.8 fl oz",EVOLVh,64.99,"['(1) 33.8 fl oz Protecting Conditioner', 'Protects From Breakage & Splitting', 'Smooths Strands & Eliminates Frizz', 'Reduced Fading in Colored Hair', 'Highly Concentrated Formula']",Item  1823775,,
"SheaMoisture Natural Infusions Moisture Boosting Conditioner, 34 fl oz",Shea Moisture,8.97,"['(1) 34 fl oz Moisture Boosting Conditioner', '100% Virgin Coconut Oil', 'For All Hair Types', 'Sulfate Free and Color Safe']",Item  1676016,,
"EVOLVh UltraShine Moisture Shampoo, 33.8 fl oz",EVOLVh,44.99,"['(1) 33.8 fl oz Moisture Shampoo', 'Cleans Hair Without Stripping', 'Leaves Hair Silky & Shiny', 'Ideal For All Hair Types']",Item  1822768,,
Theradome EVO Laser Hair Growth Device,Theradome,--,"['Restores Hair Follicle Health, Stops Shedding, Thickens and Regrows Hair', 'Medical-Grade Lasers @ 680nm Wavelength for Deepest Follicle Penetration', '20-minute Sessions 4 x Per Week for Transformative Results', 'Hands-Free, Cordless, Lightweight Design with Voice-Guided Treatments', 'FDA Cleared for Women and Men as Safe and Effective with no Side Effects']",Item  1339217,Model  EVO LH40,
"Kerastase Specifique Masque Rehydratant Hair Mask, 6.8 fl oz",KÉRASTASE,--,"['While Supplies Last', '(1) 6.8 fl oz Jar', 'Helps Leave Hair Detangled, Hydrated, and Shiny']",Item  1809360,,
"CH6 Scalp SSAG Serum Red Edition 4.73 fl. oz., 2-pack",CH6,34.99,"['(2) 4.73 fl. oz. Scalp Serum', 'Moisturizes Hair', 'Improves Root and Hair Volume', 'Decreases Dead Skin Cells and Soothes Scalp']",Item  1780115,,
Pura d'or Advanced Therapy Anti-Hair Thinning Shampoo & Conditioner Duo,Pura d'or,39.99,"['Bottle Color May Vary', '(1) 24.0 fl oz Shampoo & (1) 24.0 fl oz Conditioner', 'Helps Reduce Hair Thinning, Breakage, Hair Fall, Dullness, Dryness & Frizz', 'Helps Increase Volume, Strength, Thickness, Moisture, Shine & Luster', '17 Key Active Ingredients: Argan Oil, Biotin, He Shou Wu, Nettle Extract, Niacin, Red Korean Seaweed & More']",Item  1198787,,
"Rated Green Detangling Perfume Hair Mist 2.7 fl. oz., 2-pack",RATED GREEN,27.99,"['Cold-Pressed Organic Rosemary Leaf Extract', 'Hair Detangling Elixir', 'Infused with Panthenol', 'Light yet Moisture-Filled Nourishing Formula', 'Pleasant Aromatic Hair Mist']",Item  1796124,,
"Daeng Gi Meo Ri Ki Gold Premium Shampoo and Treatment Set, 3-pack",Daeng Gi Meo Ri Ki,56.99,"['Available in 2 Choices', 'Improves Scalp Health', 'Moisturizes and Nourishes Dry, Damaged, Brittle Hair', 'Eliminates Dandruff and Itching', 'Controls Sebum Secretion']",Item  1243304,,
Daeng Gi Meo Ri Ki Gold Ginseng Blossom Shampoo & Treatment Set,Daeng Gi Meo Ri Ki,49.99,"['(2) 24 fl oz Bottles', 'Real Ginseng Root Inside the Shampoo', 'Strengthens and Nourishes Hair', 'Recommended for Weak and Thin Hair', 'Free from Silicone and Artificial Colors']",Item  1517393,,
Pura d'or Salon Inspired Biotin Shampoo & Conditioner Duo,Pura d'or,29.99,"['(1) 24 fl oz Shampoo & (1) 24 fl oz Conditioner', 'Created to Help Achieve Thicker, Fuller Looking Hair', 'Locks in Moisture to Help Restore Shine and Add Volume', 'Helps Combat Scalp Irritation, Dry, Distressed Hair', 'For All Hair Types']",Item  1739555,,
iRestore Professional 282 Laser Hair Growth Device + Anti-Hair Loss Serum,iRestore,669.99,"['282 Medical-Grade Laser & LED Hair Growth Cap', 'Includes (1) Battery Pack, (1) 2oz Hair Regrowth Serum', 'Reverse Hair Loss in 3-6 Months. FDA Cleared for Men & Women', 'Most Powerful Device (1410 mW output) with Best Scalp Coverage', 'Clinically Proven to Regrow Thicker, Fuller Hair Faster']",Item  1677269,,
"Aveda Invati Advanced Exfoliating Shampoo Rich, 33.8 fl oz",AVEDA,--,"['While Supplies Last', 'Gently Exfoliates the Scalp', 'Helps Build a Foundation for Thicker, Fuller Hair']",Item  1786858,,
"CH6 Scalp SSAG Shampoo Red Edition, 33.8 fl oz",CH6,24.99,"['(1) 33.8 fl oz Shampoo', 'Strengthens Hair', 'Deep Cleansing', 'Sulfate-free, Rich Foam Shampoo']",Item  1780114,,
"Aveda Invati Advanced Thickening Conditioner, 33.8 fl oz",AVEDA,--,"['While Supplies Last', '(1) 33.8 fl oz Bottle', 'Helps Increase Hair Thickness', 'Strengthens From Roots to Ends']",Item  1786860,,
"NIGHT Silk Protein Instant Hair Repair Bond Cream, 10.1 fl oz",NIGHT,29.99,"['(1) 10.1 oz Bottle\nPowered by Natural Silk™', 'Safe for All Hair Types', 'Reverses + Protects Against Future Damage', 'Works In Under 10 Minutes']",Item  1799445,,
Night Silk Heatless Curling Set,NIGHT,26.99,"['(1) Silk Curling Rod & (2) Silk Scrunchies', 'Crafted From 100% Mulberry Silk', 'Heatless Hair Styling', '30% Healthier & Bouncier Curls']",Item  1834863,,
"SEKKISEI Herbal UV Defense Gel 1.0 oz, 2-pack",Sekkisei,39.99,"['(2) 1.0 fl oz Tubes', 'SPF 40', 'Non-greasy & White Cast Free Formula', 'Dermatologically Tested', 'Vegan Friendly', 'FSA Eligible Item']",Item  1817983,
"Neutrogena Beach Defense Sunscreen Spray SPF 60+, 8.5 oz, 2-pack",Neutrogena,17.99,"['(2) 8.5 oz Sunscreen Spray', 'Water + Sun Protection', 'Lightweight, Fast Drying', 'Oxybenzone & Octinoxate Free', 'FSA Eligible Item']",Item  1696849,
"Sun Bum Original SPF 50, 5 oz, 2-pack",Sun Bum,17.49,"['Sun Bum Original SPF 50 Spray Is for Everyday Use', 'Moisturizing Sun Protection That Delivers Broad Spectrum UVA/UVB Protection', 'Water-Resistant and Great for All Skin Types', 'Vitamin E- Helps to Neutralize Free Radicals', 'FSA Eligible Item']",Item  1780519,
"Thinkbaby Sunscreen Lotion SPF 50, 6 fl oz Duo and Sunscreen Stick SPF 30, 0.64 oz",think,19.99,"['(2) 6 fl oz Sunscreen Lotion SPF 50', '(1) 0.64 oz Sunscreen Stick SPF 30', ""Gentle for Baby's Skin"", 'Water Resistant (80 Min)', 'Mineral Based', 'FSA Eligible Item']",Item  1671019,
"shunly Zn20 + SPF 40 Light Moisturizer, 4.0 fl oz",shunly,59.99,"['(1) 4.0 fl oz Moisturizer', 'Designed for All Skin Types', 'Improves Skin Hydration', 'Non-chemical SPF 40 Sunscreen']",Item  1361523,
"Abib Airy Sunstick Smoothing Bar 50 SPF 0.81 oz, 2-pack",Abib,28.99,"['(2) 0.81 oz Sunstick Bars', 'UVA & UVB Protection', 'Prevention of Skin Damage', 'Provides Skin Barrier', 'Soothing', 'FSA Eligible Item']",Item  1795063,
"Neutrogena Ultra Sheer Dry-Touch Sunscreen Broad Spectrum SPF 55, 5 fl oz + 3 fl oz",Neutrogena,11.49,"['(1) 5 fl oz SPF 55 Sunscreen', '(1) 3 fl oz SPF 55 Sunscreen', 'Shields Skin From UVA/UVB Sun Rays', 'Fast Absorbing And Non Greasy', 'FSA Eligible Item']",Item  1374030,
"Thank You Farmer Sun Project Skin Relief Sun Cream SPF 50+ 1.75 fl oz, 2-pack",Thank You Farmer,--,"['(2) 1.75 fl oz Sun Creams', 'Vegan-Certified', 'FSA Eligible Item']",Item  1786598,
"NEOGEN DERMALOGY Day-light Protection Airy Sunscreen SPF 50, 1.69 fl oz, 2-pack",NEOGEN,29.99,"['(2) 1.69 fl oz SPF 50 Sunscreen', 'Protects Against Harmful Rays', 'Non-Greasy Formula', '20 Types of Plant Extracts', 'FSA Eligible Item']",Item  1567594,
Banana Boat Sport Ultra Performance Sunscreen Pack Broad Spectrum SPF 50,Banana Boat,18.99,"['(2) 8.0 oz Spray', '(1) 8.0 oz Lotion', 'UVA/UVB Protection', 'Lightweight', 'FSA Eligible Item']",Item  1601876,
"MDSolarSciences Gleam & Glow Crème SPF 50, 1.7 fl oz",MDSolarSciences,22.99,"['(1) 1.7 fl oz Tube', 'Safe for Sensitive, Acne-prone Skin', 'Antioxidants Protect From Sun Damage', 'Octinoxate & Oxybenzone Free']",Item  1839772,
"Thank You Farmer Sun Project Water Sun Cream SPF 50+ 1.75 fl oz, 2-pack",Thank You Farmer,32.99,"['(2) 1.75 fl oz Cream', 'A Moisturizer and Sunscreen in One', 'SPF 50', 'Good for All Skin Types', 'FSA Eligible Item']",Item  1353559,
"MDSOLARSCIENCES Mineral Crème SPF 50, 1.7 fl oz, 2-pack",MDSolarSciences,28.99,"['(2) 1.7 fl oz Tubes', '100% Mineral SPF', 'Broad Spectrum UVA-UVB Protection', 'Suitable for the Most Sensitive Skin Types', 'Infused with Antioxidants and Vitamins', 'FSA Eligible Item']",Item  1627883,
"Ultra Epsom Unscented Bath Salt, 18 Pound Bag",Saltworks,20.99,"['Highest Quality Magnesium Sulfate', 'Medium Grain and Unscented', 'Restore Achy Muscles, Tired Feet and Joint Pain', '18 Pound Bag', 'FSA Eligible Item']",Item  1614016,
"hetras Mango Seed Butter Hand Cream, 1.7 fl oz, 4-pack",hetras.,19.97,"['(4) 1.7 fl. oz. Hand Creams', 'Infused with 5,000ppm Mango Seed Butter', 'Nourishing and Protecting', 'Available in 4 Scents']",Item  1794890,
"Clarins Body Fit Anti-Cellulite Contouring Expert, 13.5 oz",CLARINS,--,"['While Supplies Last', '(1) 13.5 oz Body Cream', 'Firms & Lifts', 'Reduces Appearance of Cellulite', 'Smoothes & Hydrates']",Item  1344117,
"Ultra Epsom Lavender Bath Salts, 18 Pound Bag",Saltworks,26.99,"['Highest Quality Magnesium Sulfate', 'Infused With Premium All-Natural Lavender Essential Oil', 'Restore Achy Muscles, Tired Feet and Joint Pain', '18 Pound Bag', 'FSA Eligible Item']",Item  1614011,
"Dr. Jacobs Naturals Pure Castile Soap, Variety Pack, 32 oz, 3-count",Dr. Jacobs Naturals,34.99,"['1 Each of Almond, Lavender, & Peppermint', '32 oz Bottles', 'All-in-1 Soap', 'Cruelty Free & Vegan', 'Made in USA']",Item  1028435,
"Mustela Baby Gentle Cleansing Gel - Baby Hair & Body Wash Tear-Free Formula 25.35 fl oz, 2-pack",Mustela,34.99,"['(2) 25.35 fl oz Cleansing Gel', 'Made with 93% Natural Ingredients', 'Gentle Enough for Newborns, Effective for the Whole Family', 'Made With Avocado Perseose® , A Patented Natural Ingredient Specifically Designed to Help Protect and Hydrate Dry Skin', 'Made Without Phthalates, Parabens, or Dyes, Hypoallergenic']",Item  1495135,
"Aveda Shampure Hand and Body Wash, 33.8 fl oz",AVEDA,--,"['While Supplies Last', '(1) 33.8 fl oz Hand & Body Wash', 'Gentle Cleanser']",Item  1790070,
"Nutrius Brazilian Body Butter Cream, 6 oz, 2-pack",Nutrius,24.99,"['(2) 6 oz Brazilian Body Butter Cream', 'Formulated with Cupuacu Butter, Coconut Oil, Acai Oil, Guarana Extract', 'Maintains Skins Elasticity, Nourishes, & Leaves Skin Soft', 'Cruelty, Phthalate, Paraben, & Gluten Free', '2 New Scents']",Item  1742610,
"Aveda Rosemary Mint Hand and Body Wash, 33.8 fl oz",AVEDA,--,"['While Supplies Last', '(1) 33.8 fl oz Hand & Body Wash', 'Gentle but Thorough Cleansing']",Item  1790067,
Eu'Genia Shea Butter Moisturizing Set,Eu'Genia,29.99,"['12.0 oz Shea Butter', '2.0 oz Shea Butter', 'Deeply Nourishes', 'Moisturizes & Hydrates', 'Available in Two Options']",Item  1354751,
Conair Rechargeable Vanity Mirror,Conair,37.99,"['3 Light Settings: Low, Medium, High', '1x & 10x Magnification', 'Satin Nickel Finish', 'Rechargeable Cordless Design', 'Double-sided 360 Degree Rotation']",Item  2543365,Model  BE23GD
"GHD Platinum+ Styler 1"" Flat Iron",GHD,--,"['Limited Quantity Available/While Supplies Last', 'Smart Tri-Zone Technology Provides Heat That Is Safe For Hair', 'Can Reduce Hair Breakage Up To 50% and Increase Shine by 20%', 'Auto Shut Off After 30 Minutes']",Item  1330799,Model  GHD Platinum+
Shark FlexStyle Air Styling & Drying System,Shark,--,"['Style While You Dry with No Heat Damage', 'Includes 2 Multi-Styler Curlers, Diffuser, Concentrator, Paddle Brush, Oval Brush, FrizzFighter Finishing Tool, and Storage Bag', 'NEW FrizzFighter Finishing Tool Smooths Flyaways For a High-Shine Style', 'Versatile Styling Attachments Included to Straighten, Smooth, Volumize, and Curl', 'Storage Bag Included for Easy and Convenient Traveling']",Item  3698741,Model  HD454CO
simplehuman 8” Round LED Sensor Mirror with 5x and 10x Magnification,simplehuman,--,"['Both 5x and 10x Magnification in One Mirror', 'Automatically Lights Up Upon Approach', 'Tru-Lux Light System (600 lux, 90 CRI) Simulates Natural Sunlight', 'Distortion-free Optics Even on the Edges', 'Clutter-Free Cordless and Rechargeable']",Item  1284362,Model  ST3200
Drybar Buttercup Blow-Dryer,Drybar,--,"['Ionic Technology Reduces Frizz and Adds Tons of Shine While Styling', 'Lightweight Design Allows for Comfortable Styling', 'Features 3 Temperatures, 2 Speeds and a Cool-Shot Button', 'Wave Heater Provides Uniform Heat Distribution for Faster and More Even Drying', 'Includes Two Concentrator Nozzles for Customized Airflow']",Item  3792272,Model  900-4100-4
Numiere Microcurrent & LED Tightening Sculpting & Wrinkle Reducing Device with Primer Gel,Lumina NRG,199.99,"['(1) Handheld Device for Face', '(1) 2 fl oz Primer Gel', 'Red LED Light - Treat And Reduce Fine Lines and Wrinkles', 'Blue LED Light - Treat Mild To Moderate Inflammatory Acne', 'Micro-Current - Tighten and Lift Facial Contours']",Item  1698279,
BaBylissPRO Nano Titanium Classic Set with Dryer & Flat Iron,BaByliss,89.99,"['This Limited Edition Nano Titanium Styling Set Features a Dryer and Flat Iron', '1875 Watt Professional Pistol Grip Dryer', '1"" Ultra-Thin Nano Titanium Flat Iron', '5"" Extended Plates and Heats up to 450 Degrees', 'Includes: Straightening Pic, Diffuser and Concentrator Nozzle']",Item  2229544,Model  BNTPP36UC
"Dyson Supersonic Hair Dryer, Stand & Attachments",Dyson,--,"['Includes: Dyson Supersonic Hair Dryer, Display Stand & Five Attachments', 'Magnetic Attachments: Concentrator, Wide-Tooth Comb,\nGentle Air Attachment, Diffuser & Flyaway Attachment', 'Dyson Digital Motor V9 For Fast Drying & Intelligent Heat Control', 'Engineered For Different Hair Types']",Item  1749064,Model  386727-91
Shark SmoothStyle Heated Comb and Blow Dryer Brush,Shark,--,"['One Tool to Do It All - Dual Modes to Dry, Volumize, Straighten, and Smooth', 'Straightens, Aligns, and Smooths with Lower Temperatures than Traditional Flat Irons', 'Wet Hair Mode Allows Wet-to-Dry Volumizing and Styling with No Heat Damage', 'Includes Shark SmoothStyle, Heat Resistant Storage Bag, and 4 Alligator Hair Clips']",Item  1786838,Model  HT222
CROC Professional Premium Infrared 1.5” Flat Iron,CROC,--,"['Patented Infrared Tech Locks in Moisture and Adds Shine', 'Floating Titanium Plates Offer a Smooth One-pass Glide', 'Fully Digital Temp Settings 270F-450F', 'Auto Shut-Off after 30 Minutes of Non-Use', 'Patented Ergonomic Design with 9-Foot Swivel Cord']",Item  1544949,Model  CROCP-IBT
Philips Norelco OneBlade Pro Face and Body Hybrid Electric Trimmer and Shaver,Philips,--,"['Rechargeable OneBlade Can Trim, Edge and Shave Any Length of Hair', 'Versatile Trimming Comb with 12 Length-Settings from 0.5mm to 9mm', '90 Minutes of Constant Styling Power After a 1-Hour Charge', 'Water Resistant so Easy to Clean - Just Rinse Under the Tap', 'Includes: 2 Blades, 1 Skin Guard, 1 Body Comb, 12-Length Comb, Travel Case']",Item  1699908,Model  QP6530/90
"Mason Pearson Handy Bristle Hairbrush, B3",MASON PEARSON,--,"['While Supplies Last', '(1) Hairbrush', 'Natural Boar Bristles', 'Handmade in England']",Item  1680496,
Lumina NRG Mini Glow Pro Light Therapy Device,Lumina NRG,63.99,"['(1) Light Therapy Device', 'Red and Blue Light Therapy Reduce Fine Lines and Wrinkles', 'Microcurrent Lifts and Tightens Skin by Producing Cellular-level Electricity', 'Increases Skin Permeability and Blood Flow and Sonic Vibration Instantly Revives Skin', 'FDA Cleared As Medical Device for Home Use']",Item  1824369,
PMD Wave Pro Skincare Device,PMD,77.99,"['Includes PMD Wave Pro, Cap, & USB Charging Cord', 'Extract Mode Help Lift Debris, Dead Skin, & Sebum Out of Pores', 'Infuse Mode Allows Skincare to be Easily Absorbed', 'EMS Uses an Electrical Current to Stimulate the Muscles', 'PreciseXtractor™ Helps to Remove Blackheads and Whiteheads']",Item  1773436,
PMD Clean Acne Facial Cleansing Device with Blue Light Therapy + Remove Makeup Removing Balm,PMD,159.99,"['Includes PMD Clean Acne & PMD Remove Makeup Removing Balm 3.4 fl oz', 'FDA Cleared Smart Facial Cleansing Device that Utilizes Blue Light Treatments for Mild to Moderate Acne', 'Antibacterial, Odor-Resistant, Waterproof, and Customizable for All Skin Types', 'Minimize the Appearance of Blackheads, Reduce Oil Congestion, and Lift, Firm, and Tone the Skin', 'Remove Balm Cleanses Makeup, Sunscreen, and Oil Buildup While Providing Rich Hydration to the Skin']",Item  3587158,Model  4004-CABLUE-REMOVE
Impressions Vanity Hello Kitty LED Mirror + Compact,Impressions,74.99,"['(1) LED Rechargeable Makeup Mirror', '(1) LED Compact', '360 Degree Turning and Pivoting']",Item  1433571,
PMD Personal Microderm Elite Pro + 5 Recovery Anti-Aging Collagen Sheet Masks,PMD,--,"['Includes PMD Personal Microderm Elite Pro & 5 Recovery Anti-Aging Collagen Sheet Masks', 'Revolutionary At-Home Device Providing the Same Brilliant Results as In-Office Microdermabrasion Treatments', 'Reduces the Appearance of Fine-Lines And Wrinkles, Evens Out Skin Tone and Texture, and Reduces Pore Size', 'Recovery Mask Forms a Protective Barrier that Soothes Skin, Smooths Lines, and Locks In Essential Moisture', 'Key Ingredients Include Hyaluronic Acid, Acetyl Tetrapeptide, Collagen, and Olive Oil']",Item  2654687,Model  1005-CBPINK-1051
Numiere Time Keeper LED Face Mask,,199.99,"['(1) LED Facial Device', 'Red & Blue LED Light - Treat And Reduce Fine Lines and Wrinkles', 'NIR Near-infrared Light - Penetrates Skin & Tightens Collagen', 'Flexi-fit Silicone Mask With Open Eye Design Molds to Face', 'Ultra-lightweight With Non-slip Headband']",Item  1794675,
iHome Hollywood Pro Mirror with Bluetooth,iHome,129.99,"['3 Color Modes: Warm, Bright & Cool', '4 Brightness Levels: Max, High, Mid & Low', 'Bluetooth Speaker', '12W USB Charging Port', 'Includes: Cleaning Cloth & Removable 10X Detail Mirror']",Item  4466331,Model  ICVBT15SN
butter LONDON Sweet Spun Sugar 6-piece Nail Lacquer Set,butter LONDON,26.99,"['(6) 0.2 fl.oz. Patent Shine 10X Nail Lacquers', 'Sustainable Pink Bag for On-the-go Manicure Essentials', 'Convenient Travel-sized Nail Lacquers', 'New Shades From the Spring 2024 Collection']",Item  1808948,
kur by Londontown Illuminating Nail Concealer Trio,Londontown,29.99,"['(3) 0.4 fl oz Nail Concealer', 'Suits Most Skin Tones', 'Dries Within Minutes', 'Gives Nails a Natural and Polished Look', 'Erases Imperfections and Brightens Nails']",Item  1784454,
butter London - Costco Next,,,"['Inspired Nailcare and Beauty Products since 2005', 'Buttery-Rich Formulas and Imaginative Products Designed to Simplify Any Beauty Routine', 'Formulated with Good-For-You Ingredients Including Botanicals, Antioxidants and Nourishing Oils', 'Our Nail Lacquer Formula Delivers Gel-like Cushion and Shine', 'Selection and Availability are Subject to Change']",Item  100782620,
Philips Sonicare Kids Rechargeable Toothbrush with Built-in Bluetooth,Philips Sonicare,69.99,"['Set Includes: 5 Brush Heads, 2 Toothbrush Handles, 2 Chargers and 2 Travel Cases', 'Interactive App Gets Kids Excited About Brushing']",Item  1071008,,
"Bioderma ABCDerm Shower Gel, 33.8 fl oz, 2-pack",Bioderma,27.99,"['(2) 33.8 fl oz Shower Gel', 'Gently Cleanses', 'Preserves Barrier of the Skin', 'Formulated for Minimal Irritation']",Item  1780397,,
"Gillette Venus Sensitive Plus Disposable Razor, 15-count",Gillette,24.99,"['15-count Disposable Razors', 'Dermatologist Tested For Sensitive Skin', 'Skin Elixir Lubrastrip and Touch of Aloe for Glide', 'New Handle for Better Grip', 'No Razor Blade Change Required']",Item  1492769,,
"Oral-B Floss Action Replacement Electric Toothbrush Heads, 10-count",Oral-B,43.99,"['10-count Replacement Toothbrush Heads', 'Clinically Proven Floss-like Clean', 'Max Clean Bristles Indicate Time to Change', 'X-Shaped Bristles Lift, Trap & Remove Plaque']",Item  3392702,,
Philips Norelco Shaver 9600 with SenseIQ Tech and Beard Styler,Philips,--,"['72 Self-Sharpening Dual Steel Precision Blades for an Exceptionally Close Shave', '150,000 Cutting Actions Per Minute', '30% Smoother Glide on Skin for Reduced Skin Irritation', 'Powered by AI: Reads and Auto-Adapts to Beard Density 250x Per Second']",Item  1651367,Model  S9507/87,
"Philips Sonicare Optimal Clean Rechargeable Electric Toothbrush, 2-pack",Philips Sonicare,99.99,"['Removes up to 600% More Plaque vs. a Manual Toothbrush', ""Pressure Sensor Alerts You When You're Brushing Too Hard"", 'Brush Head Replacement Reminder', '2 Modes: Clean and White with Two Intensity Settings', 'Includes a 2 Minute Smartimer with QuadPacer to Help Deliver a Consistent Clean']",Item  2858211,Model  HX6829/30,
"Colgate Total Advanced Whitening Toothpaste, 6.4 oz, 5-pack",Colgate,18.99,"['(5) 6.4 oz Toothpaste', 'Helps Prevent Cavities, Plaque, Gingivitis, and Tartar', 'Fights Bacteria on Teeth, Tongue, Cheeks, and Gums', 'Relief for Sensitive Teeth', 'Enamel Strengthening and Odor Neutralization']",Item  1285702,,
Waterpik Cordless Select Water Flosser 2-pack,Waterpik,89.99,"['Portable Design is Ideal for Smaller Bathrooms and Travel', 'Convenient USB Recharging System', 'Removes up to 99.9% of Plaque From Treated Areas', 'Clinically Proven up to 50% More Effective Than String Floss', '2-Pack Includes: 2 Cordless Select Water Flossers, 8 Accessory Tips, 2 USB Charging Cables']",Item  1468539,Model  WF-10W040,
"Kirkland Signature Daily Makeup Remover Towelettes, 180-count",Kirkland Signature,15.99,"['Cleanse Skin & Remove Makeup', 'Plant-Based Towelettes with Light Fragrance', 'Glycerin Helps Hydrate the Skin', 'Formulated with Clean Ingredients.']",Item  1778860,,
"Philips Sonicare E-Series, Replacement Electric Toothbrush Heads, Medium Bristle, 8-count",Philips Sonicare,34.99,"['Fits Sonicare Handles with Screw-on Brush Heads', 'Fits the Following Sonicare Series Handles: Advance, Elite, CleanCare, Extreme, Essence']",Item  1253248,Model  E-Series,
Pantene Multi-Tasker 10 Shampoo 38.2 fl oz,Pantene,11.99,"['10 in 1: Moisturizes, Detangles, Protects Color', 'Strengthens, Smooths,  & Protects Bonds', 'Improves Shine, Repairs Damage,& Protectsfrom Heat', 'Formulated With Pro-V Nutrients, Keratin, Coconut Oil & Vitamin E', 'No Parabens, Dyes, & Phthalates']",Item  1744700,,
Kegelbell Training Kit for Pelvic Floor Muscle & Incontinence,Kegelbell,69.99,"['(1) Storage Bag and Instructions', '(2) Inserts', '(3) Weights', 'FDA Registered Device', 'Measurable Results', 'FSA Eligible Item']",Item  1465903,,
"Wahl Shave & Trim All-Body Lithium-Ion High Performance Shaver, Trimmer, and Groomer",Wahl,64.99,"['3 Multipurpose Heads – Foil Shaver, Trimmer Blade, & Precision Detailer', 'Diamond Hard Surface – Carbon-Coated Stainless Steel Trimming Blades', 'Fully Waterproof with Rubber Grip', '2 Hour Runtime – Lithium-Ion Technology for Rechargeable Cordless Use', '8 Cutting Lengths – 1/16” to ½” Guide Combs Included']",Item  1816501,Model  3026613,
"Olay Advanced Total Effects SPF15 Moisturizer, 3.4 fl oz",Olay,26.99,"['3.4 fl oz Daily Moisturizer', 'Hydrates and Nourishes', 'Smooths Fine Lines and Wrinkles', 'SPF 15', 'Fragrance-Free']",Item  1793722,,
"Gillette Venus Comfort Glide Sunny Citrus, 1 Razor + 12 Cartridges Gel",Gillette,23.99,"['3 Blades', 'Seamless Glide', 'Ergonomic Handle', 'Adaptive Pivoting Design', 'Skin protection']",Item  1699741,,
Schick Intuition Sensitive Razor 13 Cartridges,Schick,36.99,"['1 Razor Handle, 13 Cartridges', 'Easy-To-Replace 4-Blade Cartridges', 'Minimizes Nicks and Cuts', 'Lathers and Shaves In One Easy Step', 'Stand-Up Cap Provides Easy Shower Storage']",Item  1645719,,
"SENSODYNE Pronamel Gentle Whitening Advanced Toothpaste 6.5 oz, 4-pack",Sensodyne,31.99,"['(4) 6.5 oz Toothpaste', 'Protects Tooth Enamel', 'Advanced Gentle Whitening', 'Optimized Fluoride Formula', 'Fresh Minty Flavor']",Item  1472535,,
"Old Spice Swagger Deodorant Aluminum Free 3 oz, 4-pack",Old Spice,15.99,"['24/7 Odor Protection* With Daily Use', 'Helps Eliminate Odors', 'Aluminum Free', 'Fights Sweat Fast']",Item  1706008,,
Philips Norelco Multigroom - Ultimate Precision All-in-one Trimmer,Philips,--,"['Adjustable Trimming Comb with Length Settings in 0.2mm Steps from 1 to 3mm', 'BeardAdapt Technology Scans Beard Density 125x per Second', 'Self-sharpening Stainless-Steel Blades, No Blade Oil Needed', 'USB-A Charging Cable Included (Wall Power Adapter Not Included)', '100% Shower Proof']",Item  5161149,Model  MG9525/40,
"Dove Sensitive Skin Body Wash, 3-pack",Dove,16.99,"['(3) 23 fl oz Body Wash', 'Gently Cleanses & Nourishes Skin', 'Hypoallergenic', 'Sulfate & Paraben Free']",Item  1728009,,
"Dove Deep Moisture Body Wash 23 oz, 3-pack",Dove,16.99,"['(3) 23 fl oz Body Wash', 'Gently Cleanses & Nourishes Skin', 'Hypoallergenic', 'Sulfate & Paraben Free']",Item  1728008,,
"Panasonic MultiShape Grooming Kit - Trimmer, Shaver, Nose Trimmer & Toothbrush",Panasonic,--,"['Rechargeable All-In-One Groomer with Li-Ion Battery Base to Trim, Shave and More', 'Versatile Trimmer Head with Quick-Adjust Dial for 58 Cutting Lengths from 1-30mm', '3-Blade Men’s Shaver is Crafted with Hypoallergenic Stainless Steel', 'Ear/Nose Hair Trimmer to Detail', 'Electric Toothbrush Includes Two Brush Types', 'Use Wet or Dry, Waterproof Design Easily Rinses Clean Under Running Water']",Item  1833242,Model  ER-COMPLETE-CS,
